,location,size,total_sqft,bath,price,bhk,price_per_sqft
6320,Sarjapur  Road,3 BHK,1691.0,3,119.0,3,7037.256062
6321,Sarjapur  Road,3 BHK,2206.0,4,180.0,3,8159.564823
6322,Sarjapur  Road,2 BHK,1309.0,2,69.5,2,5309.396486
6323,Sarjapur  Road,3 BHK,1691.0,3,100.0,3,5913.660556
6324,Sarjapur  Road,2 BHK,1367.0,2,80.0,2,5852.231163
6327,Sarjapur  Road,3 BHK,1984.0,4,148.0,3,7459.677419
6329,Sarjapur  Road,2 BHK,1346.0,2,74.03,2,5500.0
6331,Sarjapur  Road,2 BHK,1112.0,2,58.0,2,5215.827338
6332,Sarjapur  Road,2 BHK,1340.0,2,75.0,2,5597.014925
6333,Sarjapur  Road,3 Bedroom,3500.0,3,275.0,3,7857.142857
6335,Sarjapur  Road,2 BHK,1132.0,2,70.0,2,6183.745583
6337,Sarjapur  Road,4 BHK,2425.0,5,195.0,4,8041.237113
6338,Sarjapura - Attibele Road,3 BHK,1330.0,2,48.0,3,3609.022556
6339,Sarjapura - Attibele Road,3 BHK,1329.0,2,45.95,3,3457.486832
6340,Sarjapura - Attibele Road,2 BHK,829.0,2,22.8,2,2750.301568
6341,Sarjapura - Attibele Road,3 Bedroom,2400.0,3,85.0,3,3541.666667
6342,Sarjapura - Attibele Road,2 BHK,1033.0,2,28.41,2,2750.242014
6343,Sarjapura - Attibele Road,3 BHK,1676.0,3,52.0,3,3102.625298
6344,Sarjapura - Attibele Road,3 Bedroom,1800.0,3,90.0,3,5000.0
6345,Sarjapura - Attibele Road,2 BHK,1308.0,2,37.0,2,2828.746177
6346,Sarjapura - Attibele Road,2 BHK,1073.0,2,31.77,2,2960.857409
6347,Sarjapura - Attibele Road,3 BHK,1330.0,2,49.0,3,3684.210526
6348,Sarjapura - Attibele Road,2 BHK,1090.0,2,37.0,2,3394.495413
6349,Sarjapura - Attibele Road,2 BHK,1126.0,2,36.0,2,3197.158082
6350,Sarjapura - Attibele Road,1 BHK,740.0,1,23.65,1,3195.945946
6351,Sarjapura - Attibele Road,3 BHK,1555.0,3,52.0,3,3344.051447
6352,Sector 2 HSR Layout,2 BHK,1296.0,2,75.0,2,5787.037037
6353,Sector 2 HSR Layout,1 BHK,794.0,1,60.0,1,7556.675063
6354,Sector 2 HSR Layout,2 BHK,1143.0,2,65.0,2,5686.789151
6355,Sector 2 HSR Layout,3 BHK,1665.0,3,110.0,3,6606.606607
6356,Sector 2 HSR Layout,3 BHK,1512.0,3,80.0,3,5291.005291
6357,Sector 2 HSR Layout,2 BHK,1332.0,2,101.0,2,7582.582583
6358,Sector 2 HSR Layout,3 BHK,1600.0,3,90.0,3,5625.0
6359,Sector 2 HSR Layout,2 BHK,1231.0,2,66.0,2,5361.49472
6360,Sector 7 HSR Layout,4 Bedroom,3000.0,5,275.0,4,9166.666667
6361,Sector 7 HSR Layout,2 BHK,1163.0,2,98.86,2,8500.429923
6362,Sector 7 HSR Layout,3 BHK,1760.0,3,145.0,3,8238.636364
6363,Sector 7 HSR Layout,3 BHK,3900.0,3,300.0,3,7692.307692
6364,Sector 7 HSR Layout,2 BHK,1163.0,2,98.86,2,8500.429923
6365,Sector 7 HSR Layout,2 BHK,1342.0,2,115.0,2,8569.299553
6366,Sector 7 HSR Layout,3 BHK,1760.0,3,160.0,3,9090.909091
6367,Sector 7 HSR Layout,3 BHK,1760.0,3,142.0,3,8068.181818
6368,Sector 7 HSR Layout,3 BHK,2400.0,2,195.0,3,8125.0
6369,Sector 7 HSR Layout,3 BHK,1760.0,3,185.0,3,10511.36364
6370,Sector 7 HSR Layout,2 BHK,1162.0,2,98.77,2,8500.0
6371,Seegehalli,2 BHK,901.0,2,35.14,2,3900.110988
6373,Seegehalli,2 Bedroom,800.0,1,50.0,2,6250.0
6375,Seegehalli,2 BHK,1118.0,2,37.5,2,3354.203936
6376,Seegehalli,3 Bedroom,1200.0,2,62.0,3,5166.666667
6377,Seegehalli,2 Bedroom,1155.0,2,72.0,2,6233.766234
6378,Seegehalli,3 BHK,1830.0,4,82.0,3,4480.874317
6379,Seegehalli,3 Bedroom,4000.0,3,235.0,3,5875.0
6382,Seegehalli,2 BHK,1096.0,2,41.0,2,3740.875912
6384,Seegehalli,2 BHK,920.0,2,27.0,2,2934.782609
6385,Seegehalli,3 BHK,1553.0,3,68.0,3,4378.622022
6386,Seegehalli,3 BHK,1639.0,3,120.0,3,7321.537523
6387,Seegehalli,3 Bedroom,3000.0,4,235.0,3,7833.333333
6388,Seegehalli,2 BHK,1134.0,2,45.0,2,3968.253968
6389,Seegehalli,3 BHK,1683.0,3,80.0,3,4753.416518
6390,Seegehalli,2 BHK,1176.0,2,50.0,2,4251.70068
6391,Seegehalli,3 Bedroom,3000.0,4,240.0,3,8000.0
6392,Shampura,4 BHK,2650.0,4,150.0,4,5660.377358
6393,Shampura,2 BHK,1200.0,2,53.0,2,4416.666667
6394,Shampura,2 BHK,700.0,1,35.0,2,5000.0
6395,Shampura,3 BHK,1400.0,3,70.0,3,5000.0
6396,Shampura,3 BHK,1475.0,3,78.0,3,5288.135593
6397,Shampura,3 BHK,1700.0,3,75.0,3,4411.764706
6398,Shivaji Nagar,2 BHK,850.0,2,55.0,2,6470.588235
6399,Shivaji Nagar,2 BHK,1554.0,3,130.0,2,8365.508366
6400,Shivaji Nagar,1 Bedroom,3820.0,1,306.0,1,8010.471204
6401,Shivaji Nagar,2 BHK,703.0,2,49.5,2,7041.251778
6402,Shivaji Nagar,3 BHK,1460.0,2,90.0,3,6164.383562
6403,Shivaji Nagar,2 BHK,600.0,1,65.0,2,10833.33333
6405,Singasandra,2 BHK,1030.0,2,55.0,2,5339.805825
6407,Singasandra,2 BHK,1100.0,2,52.0,2,4727.272727
6409,Singasandra,2 BHK,1300.0,2,65.0,2,5000.0
6412,Singasandra,2 BHK,1010.0,2,40.0,2,3960.39604
6413,Singasandra,2 BHK,1375.0,2,58.0,2,4218.181818
6414,Singasandra,2 BHK,1120.0,2,60.0,2,5357.142857
6415,Singasandra,3 BHK,1510.0,3,75.0,3,4966.887417
6416,Singasandra,2 BHK,1179.0,2,56.0,2,4749.787956
6417,Singasandra,2 BHK,1416.0,2,67.0,2,4731.638418
6418,Singasandra,3 BHK,1476.0,2,73.0,3,4945.799458
6419,Singasandra,2 BHK,1139.7,2,45.0,2,3948.407476
6420,Singasandra,2 BHK,1465.0,2,60.0,2,4095.56314
6422,Singasandra,3 BHK,1653.0,3,85.0,3,5142.165759
6423,Somasundara Palya,2 BHK,1255.0,2,67.0,2,5338.645418
6424,Somasundara Palya,2 BHK,1448.0,2,68.0,2,4696.132597
6426,Somasundara Palya,2 BHK,1178.0,2,73.0,2,6196.943973
6427,Somasundara Palya,2 BHK,1260.0,2,60.0,2,4761.904762
6428,Somasundara Palya,2 BHK,1033.0,2,48.0,2,4646.660213
6429,Somasundara Palya,2 BHK,1329.0,2,70.0,2,5267.118134
6430,Somasundara Palya,3 BHK,2372.0,3,140.0,3,5902.192243
6431,Somasundara Palya,2 BHK,1185.0,2,70.0,2,5907.172996
6435,Somasundara Palya,4 BHK,2400.0,3,140.0,4,5833.333333
6436,Somasundara Palya,3 BHK,1650.0,3,95.0,3,5757.575758
6437,Somasundara Palya,2 BHK,1186.0,2,72.0,2,6070.826307
6439,Sompura,2 BHK,825.0,2,33.0,2,4000.0
6440,Sompura,3 BHK,1025.0,2,37.0,3,3609.756098
6441,Sompura,2 BHK,1020.0,2,41.0,2,4019.607843
6442,Sompura,2 BHK,1126.0,2,39.0,2,3463.587922
6443,Sompura,2 BHK,825.0,2,32.0,2,3878.787879
6444,Sompura,3 BHK,1360.0,2,45.0,3,3308.823529
6445,Sompura,3 BHK,1350.0,2,47.0,3,3481.481481
6446,Sompura,4 BHK,2150.0,3,85.0,4,3953.488372
6448,Sonnenahalli,2 BHK,896.0,2,43.75,2,4882.8125
6449,Sonnenahalli,2 BHK,1120.0,2,43.0,2,3839.285714
6450,Sonnenahalli,2 BHK,1100.0,2,44.0,2,4000.0
6451,Sonnenahalli,2 BHK,1011.0,2,50.53,2,4998.021761
6452,Sonnenahalli,1 BHK,614.5,1,30.715,1,4998.372661
6453,Sonnenahalli,3 BHK,1484.0,3,74.18,3,4998.652291
6454,Sonnenahalli,3 BHK,1610.0,3,80.48,3,4998.757764
6455,Sonnenahalli,3 BHK,1415.0,2,65.0,3,4593.639576
6456,Sonnenahalli,2 BHK,1268.0,2,58.0,2,4574.132492
6457,Sonnenahalli,2 BHK,1268.0,2,56.0,2,4416.403785
6458,Sonnenahalli,1 BHK,605.0,1,30.24,1,4998.347107
6459,Sonnenahalli,3 BHK,1484.0,3,75.0,3,5053.908356
6460,Subramanyapura,2 BHK,929.0,2,50.17,2,5400.430571
6461,Subramanyapura,2 BHK,1200.0,2,52.0,2,4333.333333
6462,Subramanyapura,2 BHK,975.0,2,58.0,2,5948.717949
6463,Subramanyapura,2 BHK,1277.0,2,55.0,2,4306.96946
6464,Subramanyapura,2 BHK,985.0,2,58.0,2,5888.324873
6465,Subramanyapura,3 BHK,1245.0,2,68.0,3,5461.84739
6466,Subramanyapura,2 BHK,1313.0,2,73.0,2,5559.786748
6467,Subramanyapura,2 BHK,1313.0,2,66.5,2,5064.737243
6468,Subramanyapura,3 BHK,1255.0,2,79.0,3,6294.820717
6469,Subramanyapura,3 BHK,1330.0,3,72.0,3,5413.533835
6470,Subramanyapura,2 BHK,929.0,2,48.0,2,5166.846071
6471,Subramanyapura,2 BHK,950.0,2,55.0,2,5789.473684
6472,Subramanyapura,2 BHK,929.0,2,56.0,2,6027.987083
6474,Subramanyapura,3 BHK,1260.0,2,76.0,3,6031.746032
6476,Subramanyapura,2 BHK,960.0,2,55.0,2,5729.166667
6477,Subramanyapura,3 BHK,1260.0,2,73.0,3,5793.650794
6479,Subramanyapura,3 BHK,1278.0,3,70.0,3,5477.308294
6480,Subramanyapura,2 BHK,929.0,2,49.0,2,5274.488698
6481,Subramanyapura,3 BHK,1260.0,2,75.0,3,5952.380952
6482,Subramanyapura,2 BHK,1000.0,2,45.0,2,4500.0
6484,Subramanyapura,2 BHK,929.0,1,51.0,2,5489.77395
6485,Subramanyapura,3 BHK,1880.0,3,110.0,3,5851.06383
6487,Sultan Palaya,3 BHK,1700.0,3,120.0,3,7058.823529
6488,Sultan Palaya,2 BHK,1100.0,2,45.0,2,4090.909091
6489,Sultan Palaya,2 BHK,900.0,2,45.0,2,5000.0
6490,Sultan Palaya,2 BHK,870.0,2,65.0,2,7471.264368
6491,Sultan Palaya,3 BHK,1765.0,3,80.0,3,4532.577904
6492,Sultan Palaya,3 BHK,1713.0,3,125.0,3,7297.139521
6493,Sultan Palaya,2 BHK,1009.0,2,65.0,2,6442.021804
6494,Sultan Palaya,4 Bedroom,5000.0,5,325.0,4,6500.0
6495,Sultan Palaya,2 BHK,1070.0,2,49.0,2,4579.439252
6496,TC Palaya,3 Bedroom,1475.0,3,98.0,3,6644.067797
6497,TC Palaya,2 Bedroom,1200.0,2,60.0,2,5000.0
6502,TC Palaya,2 Bedroom,1240.0,2,60.0,2,4838.709677
6503,TC Palaya,3 Bedroom,1500.0,2,100.0,3,6666.666667
6504,TC Palaya,2 Bedroom,1200.0,2,65.0,2,5416.666667
6505,TC Palaya,2 Bedroom,1200.0,2,70.0,2,5833.333333
6506,TC Palaya,2 Bedroom,900.0,2,55.0,2,6111.111111
6509,TC Palaya,4 Bedroom,4800.0,3,302.0,4,6291.666667
6510,TC Palaya,2 Bedroom,1000.0,2,64.0,2,6400.0
6512,TC Palaya,2 Bedroom,900.0,2,55.0,2,6111.111111
6513,TC Palaya,2 Bedroom,1200.0,2,66.0,2,5500.0
6516,TC Palaya,2 Bedroom,900.0,2,55.0,2,6111.111111
6518,TC Palaya,2 Bedroom,900.0,2,55.0,2,6111.111111
6521,TC Palaya,2 Bedroom,1200.0,2,65.0,2,5416.666667
6522,TC Palaya,2 BHK,1500.0,2,75.0,2,5000.0
6524,TC Palaya,2 Bedroom,1000.0,2,70.0,2,7000.0
6525,TC Palaya,2 Bedroom,1100.0,2,65.0,2,5909.090909
6529,TC Palaya,2 BHK,1800.0,2,80.0,2,4444.444444
6531,TC Palaya,2 Bedroom,1200.0,2,70.0,2,5833.333333
6532,TC Palaya,1 Bedroom,1350.0,1,55.0,1,4074.074074
6533,TC Palaya,2 Bedroom,900.0,2,55.0,2,6111.111111
6534,TC Palaya,2 Bedroom,900.0,2,55.0,2,6111.111111
6535,TC Palaya,2 BHK,1082.0,2,64.0,2,5914.972274
6539,TC Palaya,2 BHK,1152.0,2,55.0,2,4774.305556
6543,Talaghattapura,3 BHK,1868.0,3,131.0,3,7012.847966
6544,Talaghattapura,3 BHK,2038.5,3,120.0,3,5886.681383
6545,Talaghattapura,3 BHK,2106.0,3,126.0,3,5982.905983
6546,Talaghattapura,3 BHK,1868.0,3,121.0,3,6477.51606
6547,Talaghattapura,3 BHK,2106.0,3,126.0,3,5982.905983
6548,Talaghattapura,3 BHK,1868.0,3,135.0,3,7226.980728
6549,Talaghattapura,3 BHK,1856.0,3,135.0,3,7273.706897
6550,Talaghattapura,3 BHK,1868.0,3,120.0,3,6423.982869
6551,Talaghattapura,3 BHK,1804.0,3,115.0,3,6374.722838
6552,Talaghattapura,3 BHK,1856.0,3,135.0,3,7273.706897
6553,Talaghattapura,3 BHK,2254.0,3,153.0,3,6787.932564
6554,Talaghattapura,3 BHK,2106.0,3,148.0,3,7027.540361
6555,Talaghattapura,3 BHK,1856.0,3,135.0,3,7273.706897
6556,Talaghattapura,3 BHK,2273.0,3,159.0,3,6995.160581
6557,Talaghattapura,3 BHK,2099.0,3,147.0,3,7003.334921
6558,Talaghattapura,2 BHK,1100.0,2,50.0,2,4545.454545
6559,Talaghattapura,2 BHK,1100.0,2,49.49,2,4499.090909
6560,Talaghattapura,3 BHK,1575.0,3,80.0,3,5079.365079
6561,Talaghattapura,3 BHK,2273.0,3,145.0,3,6379.234492
6562,Talaghattapura,2 BHK,1175.0,2,62.0,2,5276.595745
6563,Talaghattapura,3 BHK,1804.0,3,127.0,3,7039.911308
6564,Talaghattapura,2 BHK,1062.0,2,42.48,2,4000.0
6565,Talaghattapura,3 BHK,2038.5,3,122.0,3,5984.79274
6566,Talaghattapura,3 Bedroom,1800.0,3,84.0,3,4666.666667
6567,Talaghattapura,3 BHK,2265.0,3,159.0,3,7019.86755
6568,Talaghattapura,3 BHK,2099.0,3,134.0,3,6383.992377
6569,Thanisandra,1 RK,510.0,1,25.25,1,4950.980392
6570,Thanisandra,2 BHK,1296.0,2,80.0,2,6172.839506
6572,Thanisandra,3 BHK,2144.0,3,145.0,3,6763.059701
6574,Thanisandra,1 RK,445.0,1,28.0,1,6292.134831
6575,Thanisandra,2 BHK,1296.0,2,83.0,2,6404.320988
6577,Thanisandra,3 BHK,2144.0,3,135.0,3,6296.641791
6579,Thanisandra,2 BHK,1093.0,2,70.0,2,6404.391583
6580,Thanisandra,3 BHK,1265.0,2,79.0,3,6245.059289
6581,Thanisandra,3 BHK,1651.0,3,97.38,3,5898.243489
6582,Thanisandra,2 BHK,1265.0,2,85.0,2,6719.367589
6583,Thanisandra,1 RK,510.0,1,25.25,1,4950.980392
6584,Thanisandra,3 BHK,1564.0,3,101.0,3,6457.800512
6586,Thanisandra,3 BHK,1847.0,3,123.0,3,6659.447753
6588,Thanisandra,3 BHK,1697.0,3,114.0,3,6717.737183
6590,Thanisandra,6 Bedroom,3500.0,5,160.0,6,4571.428571
6591,Thanisandra,3 BHK,1573.0,3,95.0,3,6039.41513
6592,Thanisandra,3 BHK,1917.0,3,122.0,3,6364.110589
6593,Thanisandra,1 BHK,693.0,1,34.3,1,4949.494949
6594,Thanisandra,2 BHK,1098.0,2,68.0,2,6193.078324
6595,Thanisandra,1 BHK,760.0,1,50.3,1,6618.421053
6598,Thanisandra,3 BHK,2002.0,3,112.0,3,5594.405594
6603,Thanisandra,3 BHK,1697.0,3,115.0,3,6776.664702
6604,Thanisandra,1 Bedroom,1380.0,1,62.1,1,4500.0
6605,Thanisandra,1 BHK,923.0,1,60.84,1,6591.549296
6607,Thanisandra,1 BHK,923.0,1,45.69,1,4950.162514
6609,Thanisandra,2 BHK,1296.0,2,72.0,2,5555.555556
6611,Thanisandra,3 BHK,1698.0,3,102.0,3,6007.067138
6612,Thanisandra,3 BHK,1411.0,3,93.04,3,6593.905032
6613,Thanisandra,3 BHK,1996.0,3,135.0,3,6763.527054
6614,Thanisandra,3 BHK,1801.0,3,115.0,3,6385.341477
6615,Thanisandra,2 BHK,1265.0,2,82.0,2,6482.213439
6617,Thanisandra,3 BHK,1917.0,4,113.0,3,5894.627021
6618,Thanisandra,1 BHK,662.0,1,42.0,1,6344.410876
6620,Thanisandra,3 BHK,1948.0,3,130.0,3,6673.511294
6622,Thanisandra,2 BHK,1098.0,2,74.0,2,6739.526412
6624,Thanisandra,3 BHK,1564.0,3,104.0,3,6649.616368
6630,Thanisandra,3 BHK,2127.0,3,135.0,3,6346.96756
6632,Thanisandra,2 BHK,1276.0,2,75.0,2,5877.742947
6633,Thanisandra,1 BHK,693.0,1,34.3,1,4949.494949
6634,Thanisandra,4 BHK,2259.0,5,135.0,4,5976.095618
6635,Thanisandra,2 BHK,1265.0,2,78.0,2,6166.007905
6637,Thanisandra,2 BHK,934.0,2,55.0,2,5888.650964
6638,Thanisandra,2 BHK,1056.0,2,68.0,2,6439.393939
6639,Thanisandra,3 BHK,1595.0,3,110.0,3,6896.551724
6640,Thanisandra,3 BHK,1411.0,3,93.15,3,6601.700921
6641,Thanisandra,2 BHK,1093.0,2,68.1,2,6230.558097
6643,Thanisandra,2 BHK,1093.0,2,72.0,2,6587.374199
6645,Thanisandra,3 BHK,1698.0,3,107.0,3,6301.531213
6646,Thanisandra,3 BHK,1564.0,3,105.0,3,6713.554987
6647,Thanisandra,2 BHK,1265.0,2,83.0,2,6561.264822
6648,Thanisandra,1 BHK,784.0,1,35.285,1,4500.637755
6649,Thanisandra,2 BHK,965.0,2,56.0,2,5803.108808
6650,Thanisandra,3 BHK,1546.0,3,95.0,3,6144.890039
6651,Thanisandra,1 BHK,777.0,1,38.535,1,4959.459459
6652,Thanisandra,3 BHK,1697.0,3,110.0,3,6482.027107
6653,Thanisandra,3 BHK,1492.0,3,88.0,3,5898.123324
6654,Thanisandra,3 BHK,2072.0,3,122.0,3,5888.030888
6655,Thanisandra,3 BHK,1880.0,3,120.0,3,6382.978723
6656,Thanisandra,1 BHK,760.0,1,50.0,1,6578.947368
6658,Thanisandra,1 BHK,933.0,2,58.0,1,6216.505895
6659,Thanisandra,3 BHK,1917.0,3,110.0,3,5738.132499
6660,Thanisandra,3 BHK,1996.0,4,123.0,3,6162.324649
6661,Thanisandra,2 BHK,1183.0,2,77.25,2,6530.008453
6662,Thanisandra,3 BHK,1491.0,3,88.0,3,5902.079142
6664,Thanisandra,1 BHK,662.0,1,29.0,1,4380.664653
6666,Thanisandra,3 BHK,1564.0,3,100.0,3,6393.861893
6667,Thanisandra,1 BHK,662.0,1,45.0,1,6797.583082
6668,Thanisandra,3 BHK,1573.0,3,98.0,3,6230.133503
6669,Thanisandra,3 BHK,1262.0,2,83.0,3,6576.862124
6670,Thanisandra,2 BHK,1056.0,2,65.0,2,6155.30303
6672,Thanisandra,3 BHK,1702.0,3,115.0,3,6756.756757
6673,Thanisandra,2 BHK,1343.0,2,75.0,2,5584.512286
6674,Thanisandra,3 BHK,1935.0,4,122.0,3,6304.909561
6675,Thanisandra,2 BHK,933.0,2,55.0,2,5894.962487
6676,Thanisandra,2 BHK,1183.0,2,77.3,2,6534.234996
6677,Thanisandra,1 BHK,662.0,1,38.0,1,5740.181269
6678,Thanisandra,2 BHK,1265.0,2,72.0,2,5691.699605
6679,Thanisandra,3 BHK,1595.0,3,105.0,3,6583.0721
6681,Thanisandra,1 BHK,580.0,1,27.5,1,4741.37931
6682,Thanisandra,3 BHK,2087.0,4,139.0,3,6660.277911
6684,Thanisandra,2 BHK,1098.0,2,71.0,2,6466.302368
6685,Thanisandra,3 BHK,1411.0,3,93.25,3,6608.788094
6688,Thanisandra,3 BHK,1732.0,3,112.0,3,6466.512702
6689,Thanisandra,1 BHK,933.0,1,61.0,1,6538.049303
6690,Thanisandra,3 BHK,1702.0,3,107.0,3,6286.721504
6691,Thanisandra,1 BHK,747.0,1,34.355,1,4599.062918
6692,Thanisandra,3 BHK,2030.0,4,125.0,3,6157.635468
6694,Thanisandra,4 BHK,1948.0,4,129.0,4,6622.176591
6695,Thanisandra,3 BHK,1573.0,3,90.0,3,5721.551176
6696,Thanisandra,2 BHK,1056.0,2,70.0,2,6628.787879
6697,Thanisandra,3 BHK,1595.0,3,96.0,3,6018.808777
6700,Thanisandra,2 BHK,1245.0,2,83.05,2,6670.682731
6701,Thanisandra,3 BHK,1261.0,2,80.0,3,6344.171293
6702,Thanisandra,3 BHK,1884.0,4,117.0,3,6210.191083
6703,Thanisandra,2 BHK,965.0,2,54.0,2,5595.854922
6704,Thanisandra,3 BHK,1930.0,4,122.0,3,6321.243523
6705,Thanisandra,1 BHK,777.0,1,38.46,1,4949.80695
6707,Thanisandra,3 BHK,1930.0,4,120.0,3,6217.61658
6708,Thanisandra,1 BHK,760.0,1,50.4,1,6631.578947
6709,Thanisandra,1 BHK,663.0,1,32.82,1,4950.226244
6710,Thanisandra,3 BHK,1801.0,3,115.0,3,6385.341477
6712,Thanisandra,4 Bedroom,3671.0,4,220.0,4,5992.917461
6714,Thanisandra,2 BHK,1305.0,2,90.0,2,6896.551724
6715,Thanisandra,3 BHK,1965.0,4,125.0,3,6361.323155
6716,Thanisandra,3 BHK,1573.0,3,100.0,3,6357.279085
6719,Thanisandra,4 BHK,1917.0,4,130.0,4,6781.429317
6723,Thigalarapalya,2 BHK,1297.0,2,103.0,2,7941.403238
6724,Thigalarapalya,2 BHK,1418.0,2,95.0,2,6699.576869
6728,Thigalarapalya,2 BHK,1418.0,2,103.0,2,7263.751763
6729,Thigalarapalya,2 BHK,1418.0,2,101.0,2,7122.708039
6730,Thigalarapalya,2 BHK,1418.0,2,104.0,2,7334.273625
6732,Thigalarapalya,4 BHK,3122.0,5,225.0,4,7206.918642
6734,Thigalarapalya,2 BHK,1418.0,2,103.0,2,7263.751763
6735,Thigalarapalya,3 BHK,2072.0,4,159.0,3,7673.745174
6737,Thigalarapalya,2 BHK,1418.0,2,106.0,2,7475.317348
6739,Thigalarapalya,2 BHK,1418.0,2,104.0,2,7334.273625
6741,Thigalarapalya,2 BHK,1418.0,2,105.0,2,7404.795487
6742,Thigalarapalya,2 BHK,1418.0,2,104.0,2,7334.273625
6745,Thigalarapalya,2 BHK,1418.0,2,106.0,2,7475.317348
6746,Thigalarapalya,3 BHK,2072.0,4,155.0,3,7480.694981
6747,Thigalarapalya,3 BHK,1830.0,4,135.0,3,7377.04918
6748,Thigalarapalya,2 BHK,1418.0,2,105.0,2,7404.795487
6749,Thigalarapalya,3 BHK,2072.0,4,160.0,3,7722.007722
6753,Thigalarapalya,3 BHK,2072.0,4,160.0,3,7722.007722
6754,Thigalarapalya,3 BHK,2072.0,4,155.0,3,7480.694981
6756,Thigalarapalya,3 BHK,2072.0,4,153.0,3,7384.169884
6758,Thigalarapalya,3 BHK,2072.0,4,157.0,3,7577.220077
6759,Thigalarapalya,2 BHK,1418.0,2,105.0,2,7404.795487
6760,Thigalarapalya,4 BHK,3362.0,5,249.0,4,7406.30577
6764,Thigalarapalya,4 BHK,4190.0,4,325.0,4,7756.563246
6768,Thigalarapalya,2 BHK,1400.0,2,105.0,2,7500.0
6770,Thigalarapalya,2 BHK,1297.0,2,98.0,2,7555.898227
6772,Thubarahalli,4 Bedroom,3800.0,4,239.0,4,6289.473684
6773,Thubarahalli,2 BHK,1200.0,2,78.0,2,6500.0
6774,Thubarahalli,2 BHK,1128.0,2,75.0,2,6648.93617
6775,Thubarahalli,2 BHK,1185.0,2,65.0,2,5485.232068
6776,Thubarahalli,2 BHK,975.0,2,55.0,2,5641.025641
6777,Thubarahalli,2 BHK,1330.0,2,75.0,2,5639.097744
6778,Thubarahalli,2 BHK,1085.0,2,70.0,2,6451.612903
6779,Thubarahalli,2 BHK,1216.0,2,80.0,2,6578.947368
6780,Thubarahalli,2 BHK,1200.0,2,79.0,2,6583.333333
6781,Thubarahalli,2 BHK,1200.0,2,80.0,2,6666.666667
6782,Thubarahalli,2 BHK,1200.0,2,79.55,2,6629.166667
6784,Thubarahalli,3 BHK,2625.0,3,175.0,3,6666.666667
6785,Thubarahalli,2 BHK,975.0,2,50.0,2,5128.205128
6787,Thubarahalli,3 BHK,1584.0,3,101.0,3,6376.262626
6788,Thyagaraja Nagar,1 Bedroom,800.0,1,100.0,1,12500.0
6789,Thyagaraja Nagar,5 BHK,2000.0,4,145.0,5,7250.0
6790,Thyagaraja Nagar,3 BHK,1270.0,2,95.25,3,7500.0
6791,Thyagaraja Nagar,2 BHK,1040.0,2,68.0,2,6538.461538
6792,Tindlu,3 Bedroom,1500.0,2,87.0,3,5800.0
6793,Tindlu,7 Bedroom,7500.0,7,400.0,7,5333.333333
6794,Tindlu,3 BHK,1357.0,2,65.0,3,4789.977892
6795,Tindlu,3 Bedroom,1500.0,3,87.0,3,5800.0
6796,Tindlu,3 BHK,1370.07,3,65.0,3,4744.283139
6797,Tindlu,2 BHK,1165.0,2,59.8,2,5133.04721
6798,Tindlu,2 BHK,1050.0,2,55.0,2,5238.095238
6799,Tindlu,2 BHK,1100.0,2,55.0,2,5000.0
6800,Tumkur Road,3 BHK,1500.0,3,95.0,3,6333.333333
6801,Tumkur Road,3 BHK,1779.0,3,112.0,3,6295.671726
6802,Tumkur Road,3 BHK,1586.0,3,100.0,3,6305.17024
6803,Tumkur Road,2 BHK,1098.0,2,72.0,2,6557.377049
6804,Tumkur Road,3 BHK,1354.0,3,90.0,3,6646.971935
6805,Tumkur Road,3 BHK,1240.0,2,84.0,3,6774.193548
6806,Tumkur Road,2 BHK,1239.0,2,82.0,2,6618.240517
6807,Tumkur Road,2 BHK,1246.0,2,82.0,2,6581.05939
6808,Tumkur Road,3 BHK,1500.0,3,100.0,3,6666.666667
6810,Tumkur Road,3 BHK,1416.0,3,94.0,3,6638.418079
6811,Tumkur Road,2 BHK,1027.0,2,60.0,2,5842.259007
6812,Tumkur Road,2 BHK,1027.0,2,68.62,2,6681.596884
6813,Tumkur Road,3 BHK,1459.0,2,95.0,3,6511.309116
6814,Tumkur Road,2 BHK,992.0,2,60.0,2,6048.387097
6815,Tumkur Road,2 BHK,1066.0,2,52.5,2,4924.953096
6816,Tumkur Road,3 BHK,1240.0,2,79.0,3,6370.967742
6817,Tumkur Road,3 BHK,1441.0,2,95.0,3,6592.643997
6818,Tumkur Road,3 BHK,1240.0,2,83.0,3,6693.548387
6819,Tumkur Road,2 BHK,1027.0,2,67.0,2,6523.855891
6821,Tumkur Road,3 BHK,1354.0,3,85.86,3,6341.211226
6822,Ulsoor,3 BHK,2135.0,3,215.0,3,10070.25761
6823,Ulsoor,2 BHK,1275.0,2,120.0,2,9411.764706
6824,Ulsoor,3 BHK,1020.0,3,110.0,3,10784.31373
6825,Ulsoor,2 BHK,1200.0,2,60.0,2,5000.0
6826,Ulsoor,2 BHK,1180.0,2,100.0,2,8474.576271
6827,Ulsoor,3 BHK,1340.0,3,90.0,3,6716.41791
6828,Ulsoor,3 BHK,1500.0,2,125.0,3,8333.333333
6829,Ulsoor,3 BHK,2000.0,3,185.0,3,9250.0
6830,Ulsoor,2 BHK,1255.0,2,120.0,2,9561.752988
6831,Ulsoor,3 BHK,1685.0,4,185.0,3,10979.22849
6833,Ulsoor,3 BHK,2135.0,3,170.0,3,7962.529274
